"","EmployeeID","Jan_avg_workhours","Feb_avg_workhours","Mar_avg_workhours","Apr_avg_workhours","May_avg_workhours","Jun_avg_workhours","Jul_avg_workhours","Aug_avg_workhours","Sep_avg_workhours","Oct_avg_workhours","Nov_avg_workhours","Dec_avg_workhours"
"286","286",6,6.1,6.2,6.2,6,6.2,6.1,6.1,6.2,6,6.1,6.1
"287","287",8.3,8.3,8.2,8.3,8.3,8.2,8.2,8.3,8.3,8.4,8.5,8.3
"288","288",7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.6,7.6,7.5,7.5
"289","289",6.4,6.4,6.4,6.5,6.4,6.4,6.3,6.5,6.3,6.4,6.6,6.3
"290","290",10,9.9,10,10,9.9,10,10,10,10,10,9.9,10
"291","291",7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7,7.1,7.1,7.2
"292","292",6.4,6.4,6.6,6.4,6.3,6.4,6.3,6.4,6.5,6.4,6.4,6.4
"293","293",7.7,7.8,7.8,7.8,7.8,7.9,7.8,7.8,7.8,7.9,7.8,7.8
"294","294",6.2,6.3,6.3,6.3,6.3,6.3,6.4,6.3,6.3,6.4,6.3,6.2
"295","295",7.2,7.2,7.1,7,7.2,7.2,7.2,7.2,7.1,7.1,7.1,7.1
"296","296",8.8,8.9,8.8,8.8,8.7,8.9,8.8,8.9,8.8,8.7,8.8,8.7
"297","297",7.5,7.4,7.5,7.5,7.5,7.6,7.6,7.6,7.5,7.3,7.5,7.5
"298","298",7.1,7,7,7,7.1,7.2,7.1,7.2,7.1,7.1,7.1,7.1
"299","299",6.3,6.3,6.3,6.4,6.3,6.2,6.2,6.3,6.4,6.2,6.3,6.2
"300","300",7,7,7.1,7,7.1,7,7.2,7.1,7.1,7.1,7.2,7.2
"301","301",7.8,7.9,7.8,7.8,7.9,7.7,7.7,7.8,7.7,7.9,7.8,7.8
"302","302",11,11,11,11,11,11,11,11,11,11,11,11
"303","303",6.1,6.1,6.3,6.1,6.1,6.2,6.1,6.2,6.2,6.2,6.3,6.2
"304","304",6,6,6,6,6.1,5.9,6,5.9,6,6,6,6
"305","305",10,10,10,10,10,10,10,10,10,10,10,10
"306","306",7.7,7.6,7.8,7.7,7.6,7.7,7.6,7.7,7.6,7.7,7.6,7.7
"307","307",6.1,6.1,6,5.9,6,6.1,6,5.9,5.9,6,5.9,5.9
"308","308",7.8,8.1,8,8,8,7.9,8,7.9,8,8.1,8.1,8
"309","309",10,10,10,9.9,10,10,10,10,10,10,10,10
"310","310",7.7,7.8,7.8,7.7,7.8,7.9,8,7.8,7.7,7.8,7.7,7.7
"311","311",7.9,8,8.1,8,7.9,8,8,8,7.9,8,7.9,8
"312","312",7.4,7.4,7.3,7.4,7.5,7.4,7.3,7.6,7.5,7.4,7.4,7.3
"313","313",7.3,7.2,7.3,7.2,7.1,7.2,7.2,7.2,7.2,7.3,7.2,7.2
"314","314",7.1,7.2,7.1,7.2,7,7,7.1,7.1,7.1,7,7,7.1
"315","315",6.3,6.3,6.3,6.3,6.2,6.3,6.2,6.3,6.4,6.3,6.3,6.3
"316","316",6.1,6.3,6.2,6.1,6.4,6.3,6.3,6.1,6.1,6.1,6.3,6.1
"317","317",6.2,6.2,6.3,6.1,6.3,6.2,6.2,6.1,6.2,6.1,6.3,6.2
"318","318",8.8,8.9,9,9,9,9,8.8,8.8,8.8,8.9,9,8.8
"319","319",6.8,6.9,6.9,6.8,6.8,6.8,6.8,7,6.7,6.8,6.8,6.8
"320","320",9.5,9.6,9.6,9.4,9.4,9.4,9.5,9.3,9.4,9.5,9.5,9.5
"321","321",11,11,11,11,11,11,11,11,11,11,11,11
"322","322",7,6.9,6.9,7,7,6.8,6.9,7,6.8,7,6.9,6.9
"323","323",7.7,7.8,7.9,7.8,7.8,7.8,7.8,7.7,7.8,7.8,7.8,7.8
"324","324",7.2,7.1,7.1,7.2,7.3,7.1,7.1,7.2,7.2,7.1,7.2,7.3
"325","325",6.5,6.5,6.4,6.5,6.5,6.4,6.4,6.4,6.4,6.3,6.5,6.4
"326","326",8,8,8,7.9,8,8,8,7.8,7.9,7.8,7.8,7.9
"327","327",7.8,7.8,8,7.8,7.8,7.8,7.9,7.9,7.7,7.8,7.8,7.9
"328","328",8,7.9,7.9,8,8,7.9,8.1,7.9,8,8,7.9,8
"329","329",6.9,6.8,6.9,6.8,6.8,6.9,6.9,6.8,6.8,6.8,6.9,6.7
"330","330",6,6,6.1,6.1,6.1,6.1,6.1,6.1,6.2,6,6,6
"331","331",6.3,6.4,6.5,6.5,6.4,6.3,6.4,6.5,6.4,6.4,6.3,6.5
"332","332",11,11,11,11,11,11,11,11,11,11,11,11
"333","333",6.9,6.9,7.1,7,6.9,7,7.1,7,6.9,7,7,7
"334","334",8,8,8,8.1,7.9,7.9,7.9,7.9,8,8,8.1,8.1
"335","335",9.4,9.5,9.4,9.5,9.5,9.4,9.4,9.5,9.5,9.6,9.4,9.5
"336","336",7.8,7.7,7.7,7.8,7.7,7.8,7.7,7.7,7.7,7.8,7.7,7.7
"337","337",7.7,7.7,7.7,7.9,7.8,7.7,7.7,7.7,7.7,7.6,7.8,7.7
"338","338",8.9,9,9,9,8.8,9,8.8,8.8,8.7,8.8,9,8.9
"339","339",7.7,7.8,7.7,7.8,7.7,7.9,7.7,7.8,7.8,7.8,7.7,7.9
"340","340",10,10,10,11,11,11,10,10,10,11,10,10
"341","341",6.3,6.1,6.3,6.2,6.1,6.1,6.3,6.2,6.2,6.2,6.3,6.1
"342","342",6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.7,6.7,6.6
"343","343",8.1,8,8,8,8,7.9,7.9,8,8,8,7.9,8
"344","344",6.9,6.9,6.9,7,6.8,6.8,6.9,7,7,6.8,6.8,6.8
"345","345",9.5,9.4,9.3,9.3,9.3,9.4,9.4,9.4,9.4,9.3,9.4,9.4
"346","346",6.5,6.6,6.7,6.6,6.6,6.6,6.6,6.7,6.6,6.6,6.7,6.6
"347","347",7.7,7.5,7.5,7.6,7.7,7.6,7.6,7.5,7.7,7.5,7.6,7.6
"348","348",7.6,7.6,7.5,7.4,7.7,7.6,7.6,7.7,7.7,7.7,7.5,7.6
"349","349",6.9,6.8,7,7,6.8,6.9,6.8,6.9,6.8,6.8,7,6.9
"350","350",6.4,6.2,6.3,6.4,6.3,6.3,6.3,6.2,6.2,6.3,6.2,6.3
"351","351",6.3,6.4,6.4,6.4,6.3,6.4,6.4,6.3,6.2,6.5,6.5,6.4
"352","352",7.4,7.3,7.4,7.3,7.3,7.3,7.3,7.3,7.3,7.4,7.3,7.3
"353","353",11,10,10,10,11,11,10,11,11,11,10,11
"354","354",7,7,6.9,7,7,7,6.9,7.1,7.1,7,7,7
"355","355",10,9.8,9.9,9.9,9.8,10,10,9.9,9.8,9.9,9.9,9.9
"356","356",7,6.9,6.9,6.8,6.9,6.9,6.9,6.9,6.9,6.7,6.9,7
"357","357",8,8,8,8.1,8,8,8,7.9,8,7.9,8,8
"358","358",7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.4,7.3,7.2,7.4,7.3
"359","359",6.2,6,6.1,6,6,6.1,6.1,6.2,6.1,6.3,6.3,6.1
"360","360",6.3,6.4,6.4,6.4,6.3,6.2,6.3,6.4,6.3,6.3,6.2,6.2
"361","361",6.4,6.4,6.4,6.4,6.4,6.3,6.4,6.4,6.4,6.5,6.4,6.4
"362","362",6.1,6,6,6,6.2,5.9,5.9,6,6.1,6,6.1,6
"363","363",6.9,6.9,6.8,6.9,6.9,7,6.9,6.8,7,6.9,6.9,6.9
"364","364",9.6,9.8,9.6,9.7,9.8,9.7,9.7,9.8,9.7,9.7,9.6,9.7
"365","365",7.8,7.8,7.7,7.7,7.8,7.8,7.7,7.9,7.9,7.8,7.7,7.8
"366","366",6.4,6.4,6.5,6.4,6.4,6.5,6.5,6.3,6.5,6.3,6.4,6.4
"367","367",10,10,10,10,10,10,10,10,10,10,10,11
"368","368",8.5,8.5,8.5,8.5,8.5,8.6,8.5,8.5,8.6,8.5,8.5,8.6
"369","369",6.6,6.6,6.6,6.7,6.7,6.5,6.6,6.6,6.5,6.6,6.6,6.6
"370","370",7.5,7.5,7.6,7.5,7.6,7.7,7.6,7.6,7.6,7.7,7.5,7.6
"371","371",6.1,6,6.1,6.1,6.1,6,6.2,6.1,6.1,6.2,6.2,6.1
"372","372",6.3,6.3,6.3,6.3,6.2,6.3,6.2,6.3,6.3,6.3,6.4,6.3
"373","373",6.4,6.4,6.4,6.5,6.5,6.4,6.5,6.5,6.6,6.5,6.5,6.5
"374","374",11,11,11,11,11,11,11,11,11,11,11,11
"375","375",8,8,8.1,7.9,8.1,8,8.1,7.9,8,7.9,8,7.9
"376","376",7.7,7.5,7.7,7.5,7.7,7.6,7.7,7.6,7.6,7.4,7.6,7.5
"377","377",10,10,10,10,11,10,11,10,11,10,10,10
"378","378",8.7,8.8,8.7,8.8,8.9,8.8,8.7,8.8,8.8,8.9,8.8,8.8
"379","379",10,10,10,10,10,10,10,9.9,10,9.9,10,10
"380","380",7.8,7.9,7.8,7.9,8,7.9,7.9,7.8,7.7,8,8,8
"381","381",7.7,7.7,7.9,7.8,7.8,7.9,7.8,7.8,7.8,7.8,7.9,7.7
"382","382",7.4,7.5,7.6,7.5,7.5,7.5,7.4,7.4,7.5,7.6,7.3,7.4
"383","383",7.6,7.6,7.6,7.5,7.6,7.4,7.6,7.6,7.6,7.6,7.6,7.5
"384","384",6.8,6.9,6.7,6.9,6.8,6.9,6.8,7,6.8,6.8,6.8,6.7
"385","385",7,6.9,7,7,6.9,7,7,7,7,7.1,7,6.9
"386","386",9.6,9.7,9.7,9.7,9.7,9.8,9.6,9.6,9.6,9.5,9.6,9.5
"387","387",10,10,10,10,10,10,10,10,10,10,10,10
"388","388",9.4,9.3,9.5,9.4,9.4,9.5,9.4,9.4,9.4,9.3,9.3,9.4
"389","389",6.4,6.3,6.4,6.4,6.4,6.3,6.4,6.3,6.4,6.4,6.4,6.3
"390","390",7,7.3,7,7.1,7,7.2,7.1,7.2,7.1,7,7.1,7
"391","391",7.4,7.4,7.5,7.4,7.4,7.5,7.4,7.4,7.3,7.4,7.4,7.4
"392","392",6.7,6.7,6.7,6.7,6.8,6.7,6.6,6.6,6.6,6.7,6.7,6.6
"393","393",7.6,7.7,7.7,7.6,7.6,7.6,7.5,7.5,7.5,7.7,7.7,7.5
"394","394",11,11,11,11,11,11,11,11,11,11,11,11
"395","395",8.4,8.4,8.3,8.3,8.3,8.3,8.3,8.4,8.2,8.3,8.3,8.3
"396","396",6.6,6.7,6.7,6.6,6.7,6.6,6.6,6.7,6.5,6.6,6.7,6.6
"397","397",6.9,7,6.9,6.9,6.8,6.9,6.9,6.9,6.9,6.7,6.9,6.8
"398","398",9.5,9.5,9.5,9.4,9.4,9.3,9.5,9.5,9.4,9.3,9.4,9.3
"399","399",10,10,10,10,10,10,10,10,10,10,10,10
"400","400",6.4,6.6,6.5,6.4,6.5,6.4,6.6,6.3,6.4,6.4,6.4,6.5
"401","401",9.8,9.8,9.8,9.8,9.7,9.7,9.8,9.8,9.8,9.9,9.7,9.9
"402","402",6.5,6.4,6.3,6.4,6.4,6.5,6.4,6.5,6.4,6.5,6.3,6.4
"403","403",11,10,10,10,11,10,10,11,11,11,11,10
"404","404",6.4,6.6,6.6,6.5,6.5,6.6,6.6,6.6,6.7,6.7,6.5,6.6
"405","405",7,7,7,7.1,7.2,7.2,7.1,7.1,7.2,7.1,7.1,7.2
"406","406",7.9,8,7.9,7.8,7.9,7.9,7.8,7.7,7.9,8,7.8,7.9
"407","407",10,10,10,10,10,10,10,10,10,10,10,10
"408","408",8.6,8.5,8.5,8.4,8.4,8.5,8.5,8.5,8.4,8.5,8.4,8.5
"409","409",9.8,9.8,9.8,9.8,9.7,9.8,9.8,9.8,9.8,9.7,9.8,9.9
"410","410",10,10,10,10,10,10,10,10,10,10,10,10
"411","411",7.7,7.7,7.7,7.5,7.7,7.7,7.8,7.7,7.6,7.6,7.7,7.6
"412","412",11,11,11,11,11,11,11,11,11,11,11,11
"413","413",7.7,7.6,7.6,7.8,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7
"414","414",7.7,7.8,7.7,7.7,7.8,7.8,7.8,7.9,7.7,7.8,7.6,7.6
"415","415",7,6.9,6.9,6.8,7,6.9,6.8,6.9,6.8,6.8,7,6.9
"416","416",11,11,11,10,11,10,11,10,11,11,11,11
"417","417",8.2,8.3,8.3,8.4,8.4,8.3,8.3,8.3,8.4,8.3,8.3,8.2
"418","418",6.1,6.1,6.1,6,6.2,6.1,6.1,6,6,6,6,6.1
"419","419",10,10,10,10,10,10,10,10,10,10,10,10
"420","420",7,7.1,6.9,7.1,6.9,6.9,7,7,7.1,7,6.9,7
"421","421",6.7,6.6,6.8,6.7,6.7,6.7,6.8,6.7,6.8,6.5,6.6,6.7
"422","422",7,7.1,7.1,7.1,7.1,7.1,7.2,6.9,7.1,7.1,7.2,7.1
"423","423",6.5,6.5,6.5,6.4,6.5,6.5,6.5,6.4,6.6,6.6,6.4,6.5
"424","424",6.9,7.1,7.1,7,7.1,7,7.1,7.1,7.1,7.2,7.1,7.1
"425","425",7.1,7,7.1,7,7,7,7.1,7.2,7.1,7.2,7.1,7.1
"426","426",9,8.9,8.7,8.8,8.9,8.8,9,8.9,9.1,8.9,8.8,9
"427","427",6.1,6.1,6,5.9,6,6.1,6.1,6.1,6.1,6.2,6.2,6.1
"428","428",7.7,7.6,7.8,7.6,7.5,7.6,7.7,7.6,7.6,7.6,7.7,7.6
"429","429",11,11,11,11,11,11,11,11,11,11,11,11
"430","430",7.1,7,7.2,7.1,7.1,7.1,7,7.2,7.1,7.1,7.1,7.1
"431","431",11,11,11,11,11,11,11,11,11,11,11,11
"432","432",6.1,6.1,6.1,6,6.1,6.1,6.1,6,6.1,6.1,6.1,6.1
"433","433",8.3,8.3,8.3,8.5,8.3,8.4,8.3,8.2,8.3,8.3,8.4,8.3
"434","434",8.1,8.1,8.1,8.2,8.2,8.1,8.2,8.1,8.2,8.1,8.2,8
"435","435",7.7,8,7.9,7.9,7.9,8,7.8,8,7.9,7.9,7.8,8
"436","436",9.9,9.8,9.9,9.8,9.9,9.7,9.8,9.8,9.8,9.8,9.8,9.8
"437","437",6,5.9,6,6.1,6.1,6,6,5.9,6.1,6.1,5.9,6
"438","438",6.5,6.2,6.2,6.3,6.2,6.3,6.3,6.2,6.3,6.3,6.3,6.3
"439","439",6.4,6.2,6.4,6.2,6.3,6.2,6.3,6.3,6.3,6.4,6.4,6.4
"440","440",7.6,7.5,7.7,7.6,7.5,7.7,7.6,7.6,7.5,7.6,7.6,7.7
"441","441",6.5,6.3,6.3,6.4,6.3,6.5,6.4,6.4,6.4,6.4,6.3,6.3
"442","442",7.1,7,7,6.8,7,7,7.1,7,7.1,7,7,7
"443","443",7.3,7.6,7.5,7.6,7.4,7.5,7.5,7.5,7.4,7.5,7.5,7.5
"444","444",6.5,6.5,6.4,6.5,6.6,6.5,6.6,6.5,6.6,6.5,6.5,6.6
"445","445",7.9,8.1,7.9,7.9,8,8.1,8,8,7.9,8,8.1,8
"446","446",8.1,8.2,8.1,8,8.1,8.2,8.1,8,8.1,8.1,8.1,8.1
"447","447",7.4,7.2,7.4,7.3,7.3,7.3,7.3,7.4,7.4,7.3,7.3,7.3
"448","448",6.4,6.5,6.5,6.5,6.4,6.6,6.6,6.5,6.5,6.5,6.4,6.6
"449","449",9.5,9.5,9.6,9.5,9.5,9.4,9.4,9.5,9.5,9.4,9.5,9.5
"450","450",10,10,10,10,10,10,10,9.9,10,10,10,10
"451","451",6.7,6.7,6.8,6.8,6.8,6.7,6.9,6.9,6.8,6.8,6.7,6.8
"452","452",8.1,8.3,8.1,8.2,8.2,8.2,8.1,8.3,8.1,8.2,8.3,8.2
"453","453",8,7.9,7.9,7.9,8,7.9,8,7.9,8,8,7.8,7.9
"454","454",10,10,10,10,10,10,10,10,10,10,10,10
"455","455",7.5,7.5,7.5,7.7,7.6,7.5,7.4,7.5,7.5,7.5,7.4,7.6
"456","456",7,7,7.1,7.1,6.9,7,7,7.1,7,7,7.2,6.8
"457","457",7.4,7.3,7.4,7.4,7.4,7.4,7.4,7.3,7.4,7.4,7.5,7.2
"458","458",9,9.1,9,9,9.1,8.9,8.9,8.9,9,8.9,9,9
"459","459",8.1,7.9,8,7.9,7.8,7.9,7.9,8,7.8,7.8,7.9,7.9
"460","460",7.1,6.9,7.1,7.1,7.1,7,7.1,7.2,7.1,7.3,7.1,7.1
"461","461",8.7,8.6,8.7,8.9,8.7,8.7,8.7,8.8,8.7,8.5,8.7,8.7
"462","462",8,8,8,8,7.9,7.9,8,8.1,7.9,8,8,7.8
"463","463",11,11,10,11,10,11,11,10,10,10,10,10
"464","464",9.5,9.5,9.4,9.4,9.5,9.4,9.5,9.6,9.6,9.5,9.5,9.5
"465","465",7.7,7.5,7.7,7.7,7.7,7.7,7.7,7.8,7.8,7.8,7.7,7.7
"466","466",6.9,6.9,6.9,6.8,6.9,6.9,6.8,6.9,6.9,6.8,6.8,6.9
"467","467",6.4,6.6,6.7,6.5,6.5,6.7,6.6,6.6,6.5,6.7,6.6,6.6
"468","468",9.2,9.3,9.3,9.3,9.3,9.3,9.5,9.3,9.3,9.3,9.4,9.4
"469","469",6.3,6.3,6.3,6.4,6.1,6.3,6.4,6.3,6.4,6.2,6.3,6.3
"470","470",6.4,6.4,6.3,6.3,6.3,6.4,6.4,6.3,6.3,6.3,6.2,6.2
"471","471",6.5,6.6,6.6,6.6,6.7,6.6,6.5,6.5,6.7,6.7,6.7,6.6
"472","472",9.5,9.5,9.7,9.6,9.5,9.6,9.7,9.6,9.6,9.6,9.5,9.5
"473","473",10,10,10,10,10,10,10,10,10,10,10,10
"474","474",8.2,8.3,8.3,8.4,8.3,8.3,8.4,8.2,8.5,8.3,8.3,8.4
"475","475",7.5,7.6,7.6,7.5,7.5,7.7,7.6,7.7,7.5,7.7,7.7,7.7
"476","476",7.9,7.9,8,7.9,7.9,7.8,8,8,7.8,7.9,8,8
"477","477",7.5,7.4,7.4,7.3,7.3,7.3,7.3,7.4,7.3,7.3,7.4,7.2
"478","478",8,8,7.9,8.1,7.9,8,8,7.9,8,8,7.9,8
"479","479",6.4,6.6,6.5,6.4,6.5,6.6,6.6,6.5,6.6,6.5,6.5,6.7
"480","480",6.8,7,7,6.9,6.8,6.8,7,7,6.9,6.8,6.9,6.7
"481","481",7,7.1,7.1,7.1,7.1,7.1,7.2,7.1,7.1,7.1,7,7.1
"482","482",7.3,7.4,7.3,7.3,7.3,7.3,7.2,7.3,7.4,7.4,7.3,7.2
"483","483",6.9,6.9,7,7,7,7,6.8,7,7,6.9,6.8,6.9
"484","484",8,8.1,8,7.9,8,8,8,8.2,8,8.1,8,8
"485","485",6.2,6.1,6.1,6.1,6.2,6.1,6.2,6.3,6.3,6.1,6.2,6.3
"486","486",10,10,10,10,10,10,10,10,10,10,10,10
"487","487",6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.5,6.5,6.6,6.6,6.6
"488","488",8.7,8.7,8.6,8.6,8.7,8.6,8.7,8.5,8.5,8.7,8.5,8.7
"489","489",6.2,6.2,6.3,6.4,6.2,6.4,6.3,6.3,6.2,6.2,6.2,6.3
"490","490",8.4,8.3,8.4,8.4,8.6,8.3,8.3,8.4,8.5,8.3,8.3,8.4
"491","491",7.7,7.7,7.6,7.6,7.7,7.7,7.6,7.7,7.8,7.6,7.7,7.7
"492","492",5.9,6.1,6,5.9,6.1,6.1,6.1,6.1,6,5.9,6,6
"493","493",11,11,11,11,11,11,11,11,11,11,11,11
"494","494",6.5,6.4,6.4,6.4,6.4,6.5,6.4,6.5,6.5,6.5,6.4,6.4
"495","495",7.9,7.9,7.8,7.9,7.7,7.9,7.8,7.8,7.8,7.8,7.7,7.8
"496","496",11,11,11,11,11,11,11,11,11,11,11,11
"497","497",7.7,7.6,7.6,7.6,7.6,7.6,7.7,7.7,7.6,7.6,7.6,7.7
"498","498",7.4,7.4,7.3,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.5,7.5
"499","499",7.2,7.1,7.1,7.2,7.2,7.2,7.2,7.1,7.4,7.2,7.3,7.3
"500","500",7,7.1,7.1,7.1,7,6.9,7.1,7.1,7,7.1,7.1,7.2
"501","501",8,8,8.1,8.3,8.2,8.1,8.2,8.1,8,8,8.1,8.1
"502","502",6.6,6.7,6.7,6.7,6.6,6.7,6.7,6.8,6.7,6.5,6.6,6.7
"503","503",7.9,7.8,7.7,7.8,7.7,7.8,7.8,7.8,7.8,7.7,7.8,7.7
"504","504",6,6,6.1,6.2,6.1,6.1,6.1,6.1,6,6.1,6.1,6.1
"505","505",8.3,8.2,8.2,8.3,8.2,8.2,8.2,8.2,8.2,8.2,8.1,8.2
"506","506",9.3,9.2,9.3,9.3,9.1,9.2,9.2,9.2,9.2,9.2,9.2,9.3
"507","507",7.7,7.8,7.7,7.7,7.9,7.8,7.8,7.8,7.8,7.9,7.7,7.7
"508","508",7.5,7.6,7.5,7.6,7.6,7.6,7.6,7.6,7.6,7.7,7.6,7.6
"509","509",9.7,9.7,9.6,9.4,9.5,9.6,9.6,9.6,9.5,9.6,9.7,9.6
"510","510",7.2,7.2,7.2,7.3,7.3,7.2,7.2,7.4,7.4,7.2,7.3,7.3
"511","511",6.1,6.2,6.1,6,6.1,6.1,6.1,6.1,6.2,6,6.2,6.2
"512","512",7.8,7.7,7.8,7.7,7.8,7.7,7.7,7.7,7.7,7.6,7.7,7.7
"513","513",7.5,7.4,7.3,7.4,7.4,7.5,7.4,7.4,7.3,7.4,7.5,7.3
"514","514",7.5,7.7,7.5,7.6,7.6,7.7,7.5,7.6,7.6,7.5,7.5,7.6
"515","515",6.8,6.9,7,6.9,6.8,7,6.9,7,6.9,6.9,6.9,7
"516","516",6.6,6.6,6.5,6.6,6.7,6.6,6.6,6.5,6.8,6.6,6.6,6.6
"517","517",6.1,6.2,6.2,6.1,6.2,6.1,6,6.1,6,6.2,6.1,6
"518","518",7.9,7.9,7.9,8,8,8.1,7.9,7.9,7.8,8,7.8,7.9
"519","519",9.1,9.1,9.1,9.1,9,9.1,9.1,9.2,9,9.1,9.2,9.1
"520","520",6.6,6.6,6.7,6.7,6.6,6.6,6.6,6.6,6.7,6.6,6.6,6.6
"521","521",11,11,11,11,11,11,11,11,11,11,11,11
"522","522",8.6,8.7,8.8,8.8,8.7,8.7,8.8,8.6,8.7,8.8,8.7,8.7
"523","523",7.3,7.3,7.4,7.4,7.5,7.5,7.4,7.5,7.5,7.3,7.5,7.4
"524","524",7.5,7.5,7.6,7.4,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.6
"525","525",6.3,6.1,6.2,6.2,6.3,6.3,6.2,6.2,6.3,6.4,6.3,6.3
"526","526",7.8,7.8,7.9,7.8,7.8,7.9,7.9,7.9,8,7.9,7.9,7.9
"527","527",7.2,7.3,7.4,7.3,7.4,7.3,7.3,7.3,7.2,7.2,7.3,7.2
"528","528",8,7.9,8,8,7.9,7.9,7.8,7.9,8,7.9,8,7.9
"529","529",8,8,8,8,8,8,8.1,8,7.9,8,8.1,8
"530","530",6.6,6.9,6.8,6.8,6.7,6.7,6.6,6.8,6.6,6.7,6.7,6.7
"531","531",6.6,6.7,6.6,6.6,6.6,6.6,6.6,6.7,6.6,6.6,6.6,6.7
"532","532",6.2,6.2,6.1,6.2,6.2,6.2,6.2,6.1,6.3,6.2,6.3,6.2
"533","533",6.4,6.4,6.4,6.3,6.3,6.4,6.5,6.3,6.5,6.4,6.5,6.4
"534","534",9.7,9.8,9.9,9.9,9.8,9.8,9.9,9.9,9.7,9.8,9.7,9.8
"535","535",7.9,7.8,7.8,7.8,7.9,7.7,7.8,7.9,7.7,7.8,7.9,7.8
"536","536",6.6,6.7,6.7,6.6,6.7,6.7,6.5,6.7,6.6,6.7,6.7,6.7
"537","537",6.7,6.6,6.7,6.6,6.6,6.8,6.7,6.7,6.7,6.7,6.6,6.8
"538","538",11,11,11,11,11,10,11,11,11,11,11,11
"539","539",11,11,11,11,11,11,11,11,11,11,11,11
"540","540",7.8,7.7,7.8,7.8,7.8,7.8,7.9,7.8,7.8,8,7.8,7.7
"541","541",10,10,10,10,10,10,10,10,10,10,10,10
"542","542",6.8,6.7,6.9,6.8,6.9,6.7,6.8,6.8,6.8,6.8,6.7,6.7
"543","543",6.3,6.3,6.3,6.3,6.2,6.2,6.4,6.3,6.3,6.3,6.4,6.3
"544","544",10,10,11,10,10,10,10,11,10,11,10,10
"545","545",8,8.1,8.1,8,8.1,8.1,8,8,8,8.1,8,8
"546","546",7.3,7.1,7.2,7.1,7.1,7.1,7.1,7,7,7.1,7.1,7.2
"547","547",6.1,6.2,6.2,6.1,6.3,6.2,6.3,6.3,6.2,6.2,6.2,6.2
"548","548",6,6,6,6,6,6,6.1,6.1,6.1,6,5.9,6
"549","549",8,8,8,8,8,7.9,7.9,8.1,8,8,7.9,8
"550","550",11,11,11,11,11,11,11,11,11,11,11,11
"551","551",6.5,6.4,6.4,6.4,6.3,6.2,6.4,6.3,6.4,6.2,6.2,6.3
"552","552",6.9,6.9,6.8,6.9,6.9,6.9,6.9,6.9,7,7,6.8,6.9
"553","553",6.5,6.4,6.4,6.5,6.5,6.3,6.4,6.4,6.4,6.4,6.4,6.4
"554","554",7.4,7.4,7.4,7.3,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4
"555","555",7.2,7.1,7.1,7.3,7.2,7.1,7,7.1,7.2,7.1,7,7.2
"556","556",7.2,7.1,7.2,7.1,7.2,7.2,7.2,7.3,7.2,7.2,7.2,7.1
"557","557",6.1,6,5.9,6,5.9,6,6,5.9,6,6,6.2,5.9
"558","558",10,11,11,10,10,10,11,10,10,11,11,11
"559","559",6.2,6.3,6.1,6.2,6.1,6.3,6.2,6.2,6.1,6.1,6.2,6.2
"560","560",7.1,7.1,7.2,7.2,7.2,7.2,7.1,7.2,7.3,7.3,7.2,7.3
"561","561",6.6,6.6,6.6,6.6,6.7,6.6,6.6,6.6,6.6,6.6,6.6,6.7
"562","562",7.4,7.5,7.5,7.4,7.4,7.4,7.5,7.6,7.5,7.4,7.5,7.6
"563","563",6.6,6.6,6.7,6.5,6.6,6.5,6.6,6.7,6.8,6.6,6.7,6.5
"564","564",7.1,7.2,7.2,7.3,7.1,7.1,7.3,7.1,7.2,7.3,7.2,7.1
"565","565",8.1,8,7.9,8.2,8,8.2,7.9,8,8,8,7.9,8.2
"566","566",7.1,7.2,7.2,7.1,7.2,7.1,7.1,7.1,7.1,7,7,7
"567","567",7.2,7.3,7.3,7.3,7.2,7.2,7.1,7.2,7.2,7.2,7.2,7.1
"568","568",11,11,11,11,11,11,11,11,11,11,11,11
"569","569",6.5,6.5,6.5,6.6,6.5,6.6,6.6,6.5,6.5,6.6,6.4,6.5
"570","570",11,11,11,11,11,11,11,11,11,11,11,11
"571","571",6.9,6.9,7.1,7,7,6.9,7,7,7,7,7.1,7
"572","572",9,9,9,8.9,9,9,9,9,8.9,9,9,8.9
"573","573",8.2,8.1,8.2,8,8.1,8.2,8.1,8,8.1,8.1,8.2,8.1
"574","574",7,7.2,7.1,7.2,7.1,7.1,7.1,7.2,7.1,7.1,7.2,7.1
"575","575",8,7.9,8,7.9,8,8,8,8,8,8,8.1,8
"576","576",7.5,7.4,7.4,7.4,7.5,7.4,7.4,7.4,7.4,7.4,7.3,7.3
"577","577",7.1,6.9,7.1,7,7,7.2,7.1,7.1,7.1,7.2,7,7.1
"578","578",6.9,6.7,6.9,6.8,6.8,6.8,6.9,6.7,6.8,6.8,6.8,6.8
